time,open,high,low,close
1679939040,266.62,266.87,266.62,266.87
1679939100,266.7,266.76,266.7,266.76
1679939160,266.74,266.74,266.62,266.72
1679939220,266.62,266.7,266.62,266.7
1679939280,266.69,266.69,266.69,266.69
1679939340,266.78,266.85,266.72,266.85
1679939400,266.78,266.82,266.58,266.58
1679939460,266.56,266.57,266.56,266.57
1679939520,266.68,266.68,266.68,266.68
1679939580,266.55,266.55,266.46,266.46
1679939640,266.54,266.54,266.145,266.21
1679939700,266.17,266.17,266.14,266.15
1679939760,266.31,266.45,266.31,266.32
1679939820,266.3,266.3,266.23,266.23
1679939880,266.19,266.19,266.19,266.19
1679939940,266.03,266.03,265.95,265.95
1679940000,265.79,265.79,265.79,265.79
1679940060,265.67,265.67,265.67,265.67
1679940120,265.515,265.54,265.48,265.48
1679940180,265.64,265.64,265.64,265.64
1679940240,265.36,265.36,265.36,265.36
1679940300,265.28,265.46,265.28,265.41
1679940360,265.36,265.39,265.25,265.25
1679940420,265.29,265.48,265.26,265.48
1679940540,265.39,265.4,265.39,265.4
1679940600,265.52,265.72,265.51,265.72
1679940660,265.62,265.62,265.51,265.52
1679940780,265.74,265.88,265.74,265.88
1679940900,265.96,265.96,265.88,265.88
1679940960,265.78,266.08,265.76,266.08
1679941020,266.2,266.2,266.2,266.2
1679941080,266.15,266.15,266.15,266.15
1679941140,266.21,266.21,266.18,266.18
1679941200,266.31,266.31,266.16,266.16
1679941320,266.23,266.36,266.22,266.28
1679941380,266.28,266.28,266.28,266.28
1679941440,266.24,266.24,266.14,266.14
1679941500,266.08,266.24,266.08,266.24
1679941560,266.39,266.4,266.28,266.28
1679941620,266.31,266.31,266.17,266.17
1679941800,266.2,266.26,266.18,266.18
1679941860,266.23,266.5,266.22,266.5
1679941920,266.52,266.64,266.48,266.55
1679941980,266.41,266.41,266.4,266.4
1679942040,266.4,266.4,266.4,266.4
1679942100,266.4,266.4,266.37,266.37
1679942160,266.43,266.43,266.42,266.42
1679942220,266.4,266.4,266.36,266.39
1679942280,266.39,266.52,266.39,266.52
1679942340,266.46,266.54,266.46,266.54
1679942400,266.46,266.46,266.46,266.46
1679942460,266.66,266.66,266.605,266.605
1679942520,266.65,266.82,266.65,266.82
1679942580,266.9,266.98,266.9,266.98
1679942640,266.86,266.86,266.74,266.8
1679942700,266.8,266.8,266.79,266.8
1679942760,266.8,266.8,266.63,266.63
1679942820,266.8,266.8,266.57,266.57
1679942880,266.56,266.56,266.33,266.33
1679942940,266.48,266.54,266.48,266.54
1679943000,266.57,266.68,266.46,266.57
1679943060,266.67,266.83,266.67,266.68
1679943120,266.68,266.68,266.68,266.68
1679943180,266.66,266.66,266.5,266.5
1679943240,266.7,266.7,266.55,266.55
1679943300,266.72,266.72,266.7,266.7
1679943360,266.68,266.68,266.62,266.62
1679943420,266.65,266.9,266.65,266.86
1679943480,267.03,267.04,266.78,266.78
1679943540,266.86,266.86,266.65,266.7
1679943600,266.7,266.7,266.61,266.7
1679943660,266.7,267.02,266.7,266.88
1679943720,266.88,266.88,266.88,266.88
1679943780,266.88,266.88,266.63,266.64
1679943840,266.39,266.39,266.3,266.35
1679943900,266.35,266.35,266.0,266.0
1679943960,266.1,266.16,266.04,266.08
1679944020,266.0,266.37,266.0,266.37
1679944080,266.44,266.44,266.33,266.33
1679944140,266.19,266.19,266.05,266.05
1679944200,266.3,266.32,266.3,266.32
1679944320,266.25,266.25,266.14,266.14
1679944380,266.2,266.2,266.08,266.1
1679944440,266.16,266.16,266.14,266.14
1679944500,266.06,266.06,265.83,265.93
1679944560,265.88,266.06,265.88,266.06
1679944620,266.16,266.41,266.16,266.41
1679944680,266.34,266.34,266.22,266.22
1679944740,266.09,266.09,265.96,265.96
1679944800,265.82,265.87,265.82,265.84
1679944860,265.83,265.92,265.76,265.83
1679944980,265.82,265.9,265.82,265.88
1679945040,265.84,265.98,265.84,265.92
1679945100,265.81,265.87,265.81,265.87
1679945160,265.81,265.81,265.73,265.73
1679945220,265.63,266.0,265.63,265.93
1679945280,266.13,266.13,266.02,266.02
1679945340,265.93,265.93,265.93,265.93
1679945400,265.81,265.81,265.75,265.75
1679945460,265.9,266.07,265.9,266.07
1679945520,265.745,265.77,265.74,265.77
1679945580,265.63,265.63,265.32,265.32
1679945640,265.31,265.47,265.29,265.42
1679945700,265.6,265.6,265.26,265.26
1679945760,265.23,265.23,265.04,265.04
1679945820,264.96,264.97,264.63,264.81
1679945880,264.8,264.9,264.8,264.9
1679945940,264.96,265.06,264.96,265.02
1679946000,265.05,265.15,265.05,265.15
1679946060,265.1,265.24,265.07,265.07
1679946120,265.16,265.21,265.14,265.17
1679946180,265.26,265.29,265.22,265.22
1679946240,265.24,265.24,265.13,265.15
1679946300,265.09,265.22,265.06,265.13
1679946360,265.17,265.17,265.02,265.05
1679946420,264.95,265.13,264.95,265.12
1679946480,265.15,265.25,265.06,265.09
1679946540,265.14,265.14,265.02,265.03
1679946600,265.07,265.15,264.94,265.06
1679946660,265.17,265.17,264.98,265.17
1679946720,265.17,265.3,265.13,265.23
1679946780,265.53,265.59,265.38,265.59
1679946840,265.54,265.86,265.51,265.84
1679946900,265.71,265.71,265.07,265.08
1679946960,265.07,265.23,265.02,265.16
1679947020,265.22,265.44,265.11,265.22
1679947080,265.25,265.29,265.21,265.23
1679947140,265.23,265.48,265.07,265.48
1680001200,264.17,264.27,264.17,264.27
1680001500,264.23,264.23,264.23,264.23
1680005940,265.08,265.08,265.08,265.08
1680009120,263.87,263.87,263.87,263.87
1680010200,264.52,265.0,263.8,264.18
1680010260,264.2,264.4,263.21,263.27
1680010320,263.29,263.59,262.88,263.08
1680010380,263.1,263.1,262.59,262.78
1680010440,262.87,263.41,262.26,263.41
1680010500,263.38,263.38,262.77,262.83
1680010560,262.81,262.83,261.55,261.72
1680010620,261.68,261.92,261.6,261.67
1680010680,261.81,261.91,261.43,261.43
1680010740,261.34,261.75,260.92,261.73
1680010800,261.3,261.68,260.97,261.65
1680010860,261.54,261.54,260.9,261.11
1680010920,261.06,261.16,260.5,261.08
1680010980,261.23,261.35,260.67,260.81
1680011040,260.85,260.88,260.47,260.62
1680011100,260.54,260.68,260.25,260.42
1680011160,260.69,261.08,260.69,260.95
1680011220,261.12,261.24,260.85,261.02
1680011280,260.82,260.82,260.61,260.69
1680011340,261.05,261.23,260.75,260.76
1680011400,260.87,260.87,259.75,259.75
1680011460,259.91,260.07,259.54,259.82
1680011520,260.05,260.15,259.73,259.73
1680011580,259.98,260.44,259.98,260.44
1680011640,260.42,260.46,260.2,260.44
1680011700,260.33,260.46,260.14,260.14
1680011760,260.05,260.05,259.65,259.8
1680011820,259.83,259.89,259.16,259.35
1680011880,259.36,259.43,259.18,259.25
1680011940,259.2,259.25,258.99,259.25
1680012000,259.18,259.26,258.59,259.04
1680012060,258.9,259.23,258.9,259.15
1680012120,259.1,259.32,259.0,259.04
1680012180,259.14,259.72,259.14,259.64
1680012240,259.64,259.86,259.6,259.62
1680012300,259.66,259.66,259.43,259.51
1680012360,259.52,259.77,259.43,259.71
1680012420,259.6,259.93,259.55,259.78
1680012480,260.0,260.07,259.79,259.9
1680012540,259.83,259.99,259.83,259.96
1680012600,259.97,260.21,259.97,260.17
1680012660,260.36,260.55,260.33,260.51
1680012720,260.5,260.5,260.19,260.27
1680012780,260.26,260.42,260.07,260.17
1680012840,260.18,260.43,260.1,260.43
1680012900,260.53,260.53,260.26,260.26
1680012960,260.3,260.81,260.3,260.75
1680013020,260.94,261.1,260.94,261.06
1680013080,261.11,261.44,261.05,261.28
1680013140,261.28,261.43,261.28,261.43
1680013200,261.5,261.61,261.42,261.5
1680013260,261.54,261.63,261.05,261.05
1680013320,260.94,261.47,260.94,261.22
1680013380,261.33,261.33,261.14,261.19
1680013440,261.11,261.17,261.04,261.16
1680013500,261.32,261.32,260.87,261.08
1680013560,261.11,261.11,260.89,260.91
1680013620,260.95,261.19,260.95,261.01
1680013680,260.71,260.71,260.6,260.61
1680013740,260.45,260.76,260.42,260.76
1680013800,260.62,260.62,260.46,260.46
1680013860,260.26,260.26,260.0,260.12
1680013920,260.05,260.09,259.8,259.8
1680013980,259.89,259.89,259.2,259.32
1680014040,259.4,259.53,259.37,259.52
1680014100,259.51,259.68,259.43,259.59
1680014160,259.67,259.67,259.65,259.65
1680014220,259.76,259.85,259.73,259.85
1680014280,259.89,259.95,259.89,259.9
1680014340,259.92,260.0,259.78,259.78
1680014400,259.81,260.24,259.81,260.06
1680014460,260.12,260.12,260.08,260.09
1680014520,260.05,260.42,260.02,260.3
1680014580,260.3,260.54,260.29,260.39
1680014640,260.28,260.36,260.16,260.21
1680014700,260.16,260.51,260.13,260.39
1680014760,260.55,260.55,260.09,260.09
1680014820,260.2,260.5,260.2,260.5
1680014880,260.65,260.71,260.48,260.48
1680014940,260.43,260.57,260.43,260.57
1680015000,260.62,260.72,260.62,260.72
1680015060,260.58,260.65,260.44,260.44
1680015120,260.37,260.63,260.37,260.63
1680015180,260.79,260.79,260.39,260.39
1680015240,260.42,260.42,260.2,260.23
1680015300,259.97,260.28,259.97,260.28
1680015360,260.3,260.68,260.3,260.54
1680015420,260.52,260.52,260.41,260.41
1680015480,260.44,260.44,260.41,260.43
1680015540,260.29,260.31,260.15,260.15
1680015600,260.33,260.38,260.25,260.38
1680015660,260.4,261.0,260.36,261.0
1680015720,261.03,261.18,261.03,261.18
1680015780,261.18,261.45,261.18,261.44
1680015840,261.5,261.53,261.27,261.35
1680015900,261.48,261.5,261.41,261.41
1680015960,261.38,261.71,261.37,261.57
1680016020,261.72,261.72,261.55,261.55
1680016080,261.55,261.82,261.55,261.82
1680016140,261.87,262.03,261.87,262.03
1680016200,261.98,262.04,261.83,261.85
1680016260,261.51,261.66,261.51,261.64
1680016320,261.61,261.78,261.61,261.62
1680016380,261.71,262.27,261.67,262.27
1680016440,262.33,262.62,262.3,262.62
1680016500,262.61,262.72,262.45,262.47
1680016560,262.43,262.75,262.42,262.7
1680016620,262.56,262.58,262.4,262.5
1680016680,262.62,262.68,262.44,262.5
1680016740,262.58,262.68,262.45,262.6
1680016800,262.64,262.89,262.54,262.54
1680016860,262.54,262.58,262.23,262.23
1680016920,262.2,262.52,262.2,262.48
1680016980,262.35,262.35,262.17,262.18
1680017040,262.09,262.22,262.09,262.14
1680017100,262.05,262.05,261.98,262.03
1680017160,261.78,262.1,261.78,262.1
1680017220,262.12,262.29,262.02,262.2
1680017280,262.15,262.15,262.09,262.14
1680017340,262.2,262.43,262.2,262.32
1680017400,262.05,262.33,262.05,262.33
1680017460,262.43,262.9,262.43,262.85
1680017520,262.74,263.03,262.74,262.92
1680017580,262.76,262.76,262.42,262.47
1680017640,262.56,262.67,262.39,262.39
1680017700,262.49,262.49,262.25,262.3
1680017760,262.3,262.43,262.3,262.43
1680017820,262.69,262.82,262.57,262.72
1680017880,262.77,263.03,262.77,262.8
1680017940,262.86,263.0,262.81,262.85
1680018000,262.84,262.84,262.58,262.58
1680018060,262.61,262.61,262.37,262.5
1680018120,262.32,262.32,262.12,262.26
1680018180,262.22,262.24,262.21,262.24
1680018240,262.13,262.2,261.98,261.98
1680018300,261.93,262.11,261.93,261.99
1680018360,262.09,262.1,261.96,262.0
1680018420,261.94,262.1,261.94,262.1
1680018480,262.0,262.0,261.91,261.99
1680018540,261.9,261.97,261.8,261.97
1680018600,261.8,261.9,261.76,261.87
1680018660,261.93,262.1,261.93,262.05
1680018720,262.1,262.19,262.06,262.13
1680018780,262.03,262.03,261.93,261.97
1680018840,262.08,262.36,262.08,262.36
1680018900,262.33,262.42,262.33,262.41
1680018960,262.33,262.35,262.33,262.35
1680019020,262.36,262.36,262.3,262.3
1680019080,262.2,262.38,262.2,262.38
1680019140,262.55,262.58,262.54,262.58
1680019200,262.73,262.73,262.5,262.52
1680019260,262.34,262.34,262.3,262.3
1680019320,262.3,262.41,262.3,262.36
1680019380,262.25,262.25,262.18,262.18
1680019440,262.06,262.2,262.02,262.2
1680019500,261.96,262.16,261.96,262.13
1680019560,262.05,262.19,261.95,261.97
1680019620,261.95,261.95,261.95,261.95
1680019680,262.28,262.28,262.14,262.16
1680019740,262.22,262.22,262.0,262.0
1680019800,261.99,261.99,261.87,261.87
1680019860,261.88,261.88,261.73,261.81
1680019920,261.89,261.92,261.89,261.92
1680019980,262.01,262.01,261.83,261.83
1680020040,261.58,261.65,261.44,261.65
1680020100,261.64,261.66,261.27,261.27
1680020160,261.23,261.23,261.19,261.19
1680020220,261.26,261.26,261.07,261.17
1680020280,261.04,261.04,260.98,260.98
1680020340,261.09,261.5,261.09,261.5
1680020400,261.5,261.55,261.4,261.55
1680020460,261.59,261.59,261.57,261.57
1680020520,261.67,261.72,261.56,261.57
1680020580,261.54,261.56,261.42,261.47
1680020640,261.51,261.56,261.48,261.56
1680020700,261.71,261.78,261.52,261.52
1680020760,261.38,261.48,261.26,261.26
1680020820,261.27,261.46,261.27,261.46
1680020880,261.5,261.59,261.46,261.59
1680020940,261.77,261.77,261.63,261.63
1680021000,261.45,261.45,261.37,261.4
1680021060,261.19,261.19,261.14,261.14
1680021120,261.1,261.26,261.0,261.26
1680021180,261.59,261.59,261.59,261.59
1680021240,261.75,261.8,261.63,261.63
1680021300,261.96,262.19,261.94,262.18
1680021360,262.19,262.25,262.08,262.08
1680021420,262.28,262.4,262.25,262.25
1680021480,262.2,262.27,262.2,262.27
1680021540,262.4,262.4,262.15,262.15
1680021600,262.29,262.4,262.22,262.35
1680021660,262.4,262.54,262.06,262.06
1680021720,262.06,262.2,262.06,262.2
1680021780,262.28,262.46,262.27,262.4
1680021840,262.71,262.915,262.7,262.72
1680021900,262.64,262.67,262.56,262.56
1680021960,262.61,262.71,262.47,262.66
1680022020,262.5,262.5,262.5,262.5
1680022080,262.47,262.65,262.47,262.56
1680022140,262.59,262.59,262.17,262.18
1680022200,262.23,262.23,261.99,262.02
1680022260,262.12,262.12,261.95,262.04
1680022320,261.98,261.98,261.98,261.98
1680022380,261.97,261.97,261.93,261.93
1680022440,261.93,261.93,261.76,261.76
1680022500,261.79,261.84,261.79,261.79
1680022620,262.06,262.13,262.06,262.1
1680022680,262.03,262.06,262.0,262.06
1680022740,261.93,261.93,261.85,261.87
1680022800,262.01,262.04,261.97,262.0
1680022860,262.02,262.06,262.01,262.01
1680022920,262.08,262.08,262.0,262.04
1680022980,261.88,261.92,261.88,261.88
1680023040,262.0,262.0,261.73,261.78
1680023100,261.64,261.73,261.55,261.73
1680023160,261.75,262.04,261.75,261.95
1680023220,261.8,261.8,261.69,261.69
1680023280,261.72,261.79,261.72,261.79
1680023340,261.94,261.94,261.87,261.9
1680023400,261.9,262.21,261.9,262.11
1680023460,262.13,262.14,262.03,262.12
1680023520,261.89,261.89,261.7,261.7
1680023580,261.58,261.72,261.58,261.72
1680023640,261.68,261.79,261.63,261.79
1680023700,261.73,261.73,261.72,261.73
1680023760,261.82,261.9,261.8,261.81
1680023880,261.88,262.0,261.88,262.0
1680023940,262.09,262.09,262.09,262.09
1680024000,262.24,262.24,262.04,262.04
1680024060,262.28,262.28,262.2,262.2
1680024120,262.06,262.06,262.01,262.01
1680024180,262.09,262.09,262.06,262.06
1680024300,261.93,262.08,261.92,262.08
1680024360,262.11,262.11,262.11,262.11
1680024420,262.19,262.19,262.16,262.19
1680024480,262.18,262.19,262.18,262.19
1680024540,262.19,262.32,262.19,262.32
1680024600,262.39,262.56,262.39,262.47
1680024660,262.5,262.55,262.27,262.32
1680024720,262.26,262.44,262.26,262.38
1680024780,262.07,262.07,261.87,261.94
1680024840,261.92,261.92,261.66,261.75
1680024900,261.67,261.68,261.45,261.5
1680024960,261.61,261.61,261.23,261.39
1680025020,261.35,261.415,261.33,261.36
1680025080,261.41,261.56,261.41,261.46
1680025140,261.52,261.52,261.37,261.49
1680025200,261.56,261.56,261.49,261.54
1680025260,261.57,261.57,261.31,261.36
1680025320,261.58,261.62,261.55,261.62
1680025380,261.62,261.69,261.56,261.64
1680025440,261.56,261.62,261.56,261.62
1680025500,261.57,261.61,261.47,261.61
1680025560,261.59,261.64,261.55,261.63
1680025620,261.48,261.64,261.46,261.64
1680025680,261.6,261.6,261.53,261.53
1680025740,261.53,261.68,261.47,261.66
1680025800,261.75,261.75,261.61,261.61
1680025860,261.57,261.57,261.57,261.57
1680025920,261.59,261.68,261.56,261.65
1680025980,261.69,261.74,261.69,261.71
1680026040,261.71,261.72,261.71,261.72
1680026100,261.84,261.99,261.84,261.99
1680026160,261.94,261.94,261.85,261.88
1680026220,261.63,261.79,261.63,261.79
1680026280,261.77,261.77,261.65,261.67
1680026340,261.71,261.81,261.69,261.78
1680026400,261.76,262.03,261.76,261.99
1680026460,262.17,262.24,262.0,262.06
1680026520,262.07,262.07,261.92,261.92
1680026580,261.96,262.24,261.95,262.08
1680026640,262.11,262.24,262.1,262.24
1680026700,261.98,261.98,261.84,261.84
1680026760,261.85,261.9,261.85,261.89
1680026820,261.82,261.88,261.81,261.88
1680026880,261.83,261.83,261.79,261.79
1680026940,261.97,261.97,261.94,261.94
1680027000,262.01,262.15,262.01,262.02
1680027060,262.09,262.09,262.0,262.0
1680027120,261.89,261.89,261.83,261.84
1680027180,261.95,261.95,261.8,261.8
1680027240,261.7,261.88,261.7,261.81
1680027300,261.77,261.93,261.77,261.92
1680027360,261.92,262.02,261.87,261.98
1680027420,261.97,262.16,261.9,262.16
1680027480,262.14,262.14,262.07,262.07
1680027540,261.98,262.12,261.94,262.12
1680027600,262.11,262.11,262.11,262.11
1680027660,262.14,262.2,262.14,262.18
1680027720,262.0,262.01,261.9,262.01
1680027780,261.93,261.93,261.93,261.93
1680027840,262.08,262.1,262.0,262.1
1680027900,262.1,262.1,262.05,262.1
1680027960,262.08,262.18,262.08,262.17
1680028020,262.16,262.16,262.07,262.07
1680028080,262.1,262.185,262.1,262.11
1680028140,262.1,262.1,262.05,262.09
1680028200,262.05,262.06,262.04,262.04
1680028260,261.92,261.92,261.87,261.92
1680028320,261.81,261.9,261.77,261.9
1680028380,261.8,261.85,261.78,261.84
1680028440,261.99,262.07,261.93,262.07
1680028500,262.02,262.02,261.97,261.97
1680028560,261.93,262.14,261.93,262.14
1680028620,262.02,262.11,262.02,262.09
1680028680,262.02,262.02,262.02,262.02
1680028740,262.09,262.15,261.88,261.96
1680028800,261.96,262.0,261.96,261.96
1680028860,261.95,261.95,261.95,261.95
1680028920,261.96,262.0,261.96,262.0
1680028980,262.14,262.14,262.02,262.02
1680029040,262.22,262.22,262.22,262.22
1680029100,262.3,262.6,262.3,262.5
1680029160,262.61,262.72,262.61,262.72
1680029220,262.75,262.75,262.65,262.69
1680029280,262.7,262.7,262.63,262.63
1680029340,262.525,262.525,262.49,262.49
1680029400,262.47,262.47,262.36,262.41
1680029460,262.39,262.44,262.27,262.3
1680029520,262.2,262.35,262.2,262.3
1680029580,262.19,262.23,262.16,262.23
1680029640,262.3,262.3,262.23,262.26
1680029700,262.1,262.1,262.1,262.1
1680029760,261.96,261.96,261.81,261.92
1680029820,261.97,262.04,261.95,261.98
1680029880,261.94,262.05,261.9,262.05
1680029940,262.025,262.025,261.9,261.98
1680030000,262.02,262.11,262.0,262.11
1680030060,262.09,262.14,261.99,262.08
1680030120,262.06,262.2,262.06,262.2
1680030180,262.185,262.22,261.99,262.0
1680030240,262.05,262.11,262.02,262.05
1680030300,262.05,262.05,262.05,262.05
1680030360,262.25,262.35,262.13,262.155
1680030420,262.13,262.13,262.06,262.09
1680030480,262.19,262.19,262.04,262.04
1680030540,262.01,262.05,261.98,261.99
1680030600,262.06,262.3,262.03,262.19
1680030660,262.32,262.32,262.27,262.3
1680030720,262.45,262.56,262.36,262.36
1680030780,262.34,262.35,262.29,262.29
1680030840,262.43,262.57,262.43,262.57
1680030900,262.55,262.83,262.55,262.6
1680030960,262.68,262.68,262.44,262.57
1680031020,262.61,262.8,262.61,262.8
1680031080,262.79,262.79,262.69,262.72
1680031140,262.78,262.92,262.78,262.78
1680031200,262.69,262.72,262.5,262.52
1680031260,262.475,262.9,262.43,262.89
1680031320,262.86,262.86,262.65,262.68
1680031380,262.57,262.65,262.53,262.65
1680031440,262.58,262.58,262.29,262.33
1680031500,262.38,262.52,262.38,262.46
1680031560,262.49,262.49,262.35,262.38
1680031620,262.46,262.46,262.08,262.27
1680031680,262.23,262.37,262.23,262.35
1680031740,262.34,262.41,262.28,262.41
1680031800,262.4,262.4,262.06,262.06
1680031860,262.12,262.16,262.1,262.13
1680031920,262.15,262.34,262.15,262.34
1680031980,262.3,262.49,262.25,262.49
1680032040,262.52,262.77,262.52,262.74
1680032100,262.67,262.77,262.6,262.66
1680032160,262.78,263.18,262.78,263.09
1680032220,263.11,263.19,263.01,263.16
1680032280,263.14,263.18,262.78,262.78
1680032340,262.66,262.92,262.66,262.92
1680032400,262.92,263.05,262.92,263.05
1680032460,263.01,263.02,262.945,263.02
1680032520,263.08,263.1,263.04,263.05
1680032580,262.95,263.11,262.95,262.96
1680032640,263.01,263.1,262.97,263.0
1680032700,262.92,262.92,262.65,262.69
1680032760,262.68,262.69,262.49,262.66
1680032820,262.57,262.8,262.57,262.78
1680032880,262.8,262.96,262.8,262.96
1680032940,262.91,263.03,262.91,263.03
1680033000,263.16,263.2,262.73,263.2
1680033060,263.23,263.45,263.18,263.42
1680033120,263.44,263.56,263.38,263.48
1680033180,263.47,263.54,263.33,263.33
1680033240,263.31,263.59,263.23,263.47
1680033300,263.56,263.66,263.32,263.36
1680033360,263.43,263.51,263.41,263.49
1680033420,263.545,263.66,263.46,263.66
1680033480,263.76,263.95,263.76,263.92
1680033540,263.97,264.27,263.97,264.15
1680033660,263.94,264.11,263.94,264.11
1680038340,264.28,264.28,264.28,264.28
1680042180,264.3,264.3,264.3,264.3
1680042720,264.3,264.3,264.3,264.3
1680093420,266.78,266.78,266.77,266.77
1680093660,266.69,266.69,266.69,266.69
1680093780,266.82,266.82,266.82,266.82
1680096600,268.21,269.53,268.06,269.0
1680096660,268.84,270.06,268.82,269.77
1680096720,269.74,270.24,269.62,269.74
1680096780,269.665,270.05,269.47,269.94
1680096840,269.97,270.35,269.13,269.28
1680096900,269.3,270.02,269.23,269.88
1680096960,269.93,270.17,269.5,269.8
1680097020,269.57,269.63,269.36,269.37
1680097080,269.3,269.3,268.71,268.72
1680097140,268.6,268.78,268.51,268.7
1680097200,269.0,269.04,268.65,268.91
1680097260,268.95,269.38,268.82,269.06
1680097320,269.03,269.03,268.56,268.69
1680097380,268.68,269.57,268.68,269.01
1680097440,268.92,269.07,268.78,268.78
1680097500,269.02,269.11,268.95,269.11
1680097560,269.31,269.31,269.09,269.2
1680097620,269.55,270.04,269.55,269.88
1680097680,269.75,270.54,269.75,270.54
1680097740,270.49,270.6,270.05,270.16
1680097800,270.09,270.17,269.64,269.64
1680097860,269.83,270.09,269.78,269.78
1680097920,269.8,270.17,269.78,270.12
1680097980,269.99,270.19,269.92,270.09
1680098040,270.02,270.14,269.23,269.35
1680098100,269.16,269.45,269.08,269.42
1680098160,269.47,269.68,269.38,269.63
1680098220,269.72,270.5,269.72,270.5
1680098280,270.48,270.48,269.92,269.92
1680098340,270.0,270.28,269.91,270.23
1680098400,270.41,270.42,269.7,269.98
1680098460,269.92,269.92,269.39,269.45
1680098520,269.45,269.65,269.3,269.61
1680098580,269.61,269.61,269.26,269.37
1680098640,269.38,269.66,269.34,269.49
1680098700,269.45,269.46,268.73,268.91
1680098760,268.88,268.88,268.33,268.765
1680098820,268.84,269.28,268.84,269.23
1680098880,269.13,269.36,269.07,269.19
1680098940,269.2,269.2,269.07,269.15
1680099000,269.23,269.29,268.93,268.93
1680099060,268.78,269.5,268.78,269.48
1680099120,269.44,269.54,269.28,269.49
1680099180,269.515,269.52,269.0,269.08
1680099240,269.29,269.41,269.08,269.19
1680099300,269.07,269.41,268.9,269.41
1680099360,269.4,269.64,269.31,269.64
1680099420,269.82,270.08,269.78,269.91
1680099480,269.91,270.15,269.91,269.95
1680099540,269.98,270.0,269.48,269.59
1680099600,269.55,269.71,269.55,269.71
1680099660,269.6,269.67,269.35,269.39
1680099720,269.37,269.47,269.37,269.4
1680099780,269.42,269.5,269.08,269.08
1680099840,269.0,269.03,268.48,268.54
1680099900,268.44,268.44,267.67,267.67
1680099960,267.69,268.06,267.69,267.91
1680100020,267.83,267.845,267.42,267.42
1680100080,267.42,267.61,267.29,267.6
1680100140,267.62,267.7,267.48,267.68
1680100200,267.75,267.93,267.63,267.63
1680100260,267.49,267.74,267.49,267.74
1680100320,267.79,268.19,267.75,268.19
1680100380,268.21,268.21,267.81,267.81
1680100440,267.87,267.96,267.45,267.66
1680100500,267.74,267.75,266.93,266.93
1680100560,267.22,267.22,266.92,266.95
1680100620,266.965,266.965,266.58,266.6
1680100680,266.5,266.54,266.39,266.51
1680100740,266.69,266.72,266.59,266.59
1680100800,266.5,266.5,266.44,266.5
1680100860,266.65,266.8,266.65,266.75
1680100920,266.78,266.89,266.64,266.64
1680100980,266.58,266.76,266.545,266.76
1680101040,266.81,266.91,266.58,266.74
1680101100,266.82,267.06,266.68,267.06
1680101160,267.14,267.14,266.4,266.4
1680101220,266.29,266.47,266.26,266.35
1680101280,266.36,266.51,266.36,266.46
1680101340,266.13,266.3,265.98,266.3
1680101400,266.4,266.49,266.28,266.37
1680101460,266.3,266.34,266.27,266.34
1680101520,266.37,266.55,266.37,266.55
1680101580,266.76,266.84,266.74,266.84
1680101640,267.04,267.07,266.99,267.0
1680101700,267.14,267.31,267.0,267.3
1680101760,267.2,267.56,267.18,267.56
1680101820,267.54,267.54,267.24,267.3
1680101880,267.17,267.17,266.89,266.89
1680101940,266.87,267.08,266.87,267.0
1680102000,267.08,267.3,267.08,267.29
1680102060,267.33,267.48,267.33,267.48
1680102120,267.4,267.55,267.3,267.32
1680102180,267.52,267.73,267.5,267.73
1680102240,267.76,267.85,267.68,267.68
1680102300,267.75,267.97,267.73,267.89
1680102360,267.85,268.09,267.81,268.04
1680102420,268.05,268.06,268.02,268.02
1680102480,268.13,268.13,267.99,268.1
1680102540,267.96,268.2,267.96,268.2
1680102600,268.11,268.21,268.02,268.21
1680102660,268.18,268.18,267.81,267.81
1680102720,267.71,267.95,267.71,267.88
1680102780,267.84,267.84,267.74,267.78
1680102840,267.79,267.83,267.75,267.8
1680102900,267.79,267.79,267.75,267.75
1680102960,267.95,268.095,267.9,267.9
1680103020,267.8,268.02,267.8,268.02
1680103080,267.85,267.85,267.75,267.75
1680103140,267.77,267.77,267.48,267.69
1680103200,267.96,268.07,267.96,268.07
1680103260,268.09,268.16,268.09,268.1
1680103320,267.88,268.08,267.88,268.05
1680103380,268.14,268.28,268.14,268.24
1680103440,268.22,268.63,268.22,268.39
1680103500,268.46,268.46,268.33,268.4
1680103560,268.36,268.49,268.36,268.49
1680103620,268.49,268.64,268.49,268.5
1680103680,268.49,268.49,268.49,268.49
1680103740,268.52,268.52,268.4,268.52
1680103800,268.6,268.64,268.57,268.57
1680103860,268.52,268.62,268.51,268.62
1680103920,268.66,268.9,268.66,268.9
1680103980,268.89,268.89,268.67,268.67
1680104040,268.45,268.45,268.22,268.45
1680104100,268.38,268.38,268.15,268.15
1680104160,268.1,268.23,268.1,268.155
1680104220,268.2,268.27,268.2,268.27
1680104280,268.31,268.5,268.31,268.5
1680104340,268.64,268.76,268.61,268.66
1680104400,268.67,268.9,268.67,268.9
1680104460,268.88,268.88,268.62,268.62
1680104520,268.62,268.63,268.54,268.54
1680104580,268.59,268.66,268.59,268.6
1680104640,268.62,268.68,268.6,268.6
1680104700,268.6,268.87,268.53,268.87
1680104760,268.93,269.08,268.93,269.08
1680104820,269.09,269.15,269.0,269.04
1680104880,269.07,269.09,268.89,268.89
1680104940,268.93,268.93,268.93,268.93
