timestamps_col,open,high,low,close,volume,trade_count,vwap,EMA_10,DEMA_10,TEMA_10,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,RSI_14,CCI_14_0.015,ADX_14,DMP_14,DMN_14,edt_time,edt_hour,edt_scaled
2023-01-03 10:30:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.65637731700676,130.5739402525161,130.57632718740174,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.95443090933092,-104.43490701004248,49.05680838003452,10.370514152463835,49.11190247367608,2023-01-03 05:30:00-05:00,5.5,-1.1428571428571428
2023-01-03 10:31:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.64612689573278,130.57029168010718,130.57764613953955,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.95443090933092,-89.72043010754756,50.23618460339543,10.370514152463832,49.11190247367606,2023-01-03 05:31:00-05:00,5.516666666666667,-1.138095238095238
2023-01-03 10:32:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.6377401874177,130.56883134055715,130.58051565453684,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.954430909330917,-77.88778877886185,51.32690880507628,10.370514152463825,49.111902473676025,2023-01-03 05:32:00-05:00,5.533333333333333,-1.1333333333333333
2023-01-03 10:33:00+00:00,130.6,130.6,130.6,130.6,242.0,8.0,130.6,130.6308783351599,130.5688841267904,130.58410145153917,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.954430909330917,-68.70951669156995,52.33594301829128,10.37051415246382,49.111902473676,2023-01-03 05:33:00-05:00,5.55,-1.1285714285714286
2023-01-03 10:34:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.62526409240357,130.56994808693693,130.587862609561,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.954430909330917,-61.75321049693214,53.26966069412651,10.370514152463812,49.11190247367597,2023-01-03 05:34:00-05:00,5.566666666666666,-1.1238095238095238
2023-01-03 10:35:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.62067062105746,130.57165377639248,130.59146497192262,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.954430909330917,-55.29225908372891,54.13390225988218,10.370514152463809,49.11190247367594,2023-01-03 05:35:00-05:00,5.583333333333333,-1.119047619047619
2023-01-03 10:36:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.61691232631972,130.5737326668084,130.5947177055497,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.95443090933092,-50.46511627908427,54.93402465024467,10.3705141524638,49.11190247367591,2023-01-03 05:36:00-05:00,5.6,-1.1142857142857143
2023-01-03 10:37:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.61383735789795,130.57599266231634,130.59752720995624,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.95443090933092,-46.95121951228134,55.67494556706826,10.370514152463793,49.11190247367588,2023-01-03 05:37:00-05:00,5.616666666666667,-1.1095238095238094
2023-01-03 10:38:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.61132147464377,130.57829918286905,130.5998639613255,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.954430909330917,-45.16129032272764,56.36118311579049,10.370514152463787,49.11190247367585,2023-01-03 05:38:00-05:00,5.633333333333333,-1.1047619047619048
2023-01-03 10:39:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.60926302470853,130.5805605996731,130.60173894574237,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.95443090933092,-42.42424242458095,56.99689137581748,10.370514152463777,49.11190247367581,2023-01-03 05:39:00-05:00,5.65,-1.0999999999999999
2023-01-03 10:40:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.60757883839787,130.58271706547836,130.6031871549026,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.95443090933091,-38.888888888888886,57.585892385647576,10.370514152463766,49.11190247367576,2023-01-03 05:40:00-05:00,5.666666666666667,-1.0952380952380951
2023-01-03 10:41:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.6,130.60620086778007,130.5847319867041,130.604256244105,130.6,130.6,130.6,1.7001883991196883e-16,1.0,22.95443090933092,-35.89743589935871,58.1317049586515,10.370514152463755,49.11190247367571,2023-01-03 05:41:00-05:00,5.683333333333334,-1.0904761904761904
2023-01-03 10:42:00+00:00,130.68,130.69,130.68,130.69,1395.0,36.0,130.69,130.62143707363822,130.61633761209637,130.6457051659523,130.54599999999758,130.618,130.6900000000024,0.1102451423271198,0.9999999999832232,52.29392036842679,466.66666666740826,54.0589588962059,36.21720732156905,34.94937256306804,2023-01-03 05:42:00-05:00,5.7,-1.0857142857142856
2023-01-03 10:43:00+00:00,130.7,130.82,130.67,130.8,3230.0,48.0,130.78,130.65390306024946,130.67629385348806,130.722813878736,130.49981024053272,130.658,130.81618975946725,0.2421432433792996,0.9488280419612476,68.22207051850916,316.81481481502874,53.02602150965247,53.423567775720144,23.02949255299455,2023-01-03 05:43:00-05:00,5.716666666666667,-1.0809523809523809
2023-01-03 10:44:00+00:00,130.77,130.8,130.77,130.8,589.0,17.0,130.79,130.68046614020412,130.72051930918042,130.7730321827141,130.51893576571447,130.698,130.87706423428554,0.2740122026129453,0.7848139953994275,68.22207051850916,214.0495867769096,52.0684296900793,49.76766651647349,21.453529839726112,2023-01-03 05:44:00-05:00,5.733333333333333,-1.0761904761904761
2023-01-03 10:45:00+00:00,130.8,130.8,130.8,130.8,0.0,0.0,130.79,130.7021995692579,130.75275224037344,130.80430782046943,130.57581492053757,130.738,130.90018507946243,0.24810702238436,0.6911396541701399,68.22207051850916,157.50000000001145,51.180582936434114,49.76766651647346,21.4535298397261,2023-01-03 05:45:00-05:00,5.75,-1.0714285714285714
2023-01-03 10:46:00+00:00,130.85,130.85,130.85,130.85,364.0,13.0,130.85,130.72907237484736,130.79242049215145,130.84507133183882,130.68262448102058,130.788,130.89337551897944,0.161139430191499,0.79418597697292,73.28574764113232,152.05992509362892,51.03726407212304,55.63594745170359,18.94726880383092,2023-01-03 05:46:00-05:00,5.766666666666667,-1.0666666666666667
2023-01-03 10:47:00+00:00,130.85,130.85,130.85,130.85,491.0,16.0,130.85,130.7510592157842,130.82087872707226,130.86925146371243,130.77101020514283,130.82,130.86898979485716,0.0748964911438066,0.8061862178385327,73.28574764113232,120.76023391812453,50.90435569763413,55.635947451703565,18.94726880383091,2023-01-03 05:47:00-05:00,5.783333333333333,-1.061904761904762
2023-01-03 10:48:00+00:00,130.82,130.82,130.82,130.82,211.0,11.0,130.82,130.76359390382345,130.83097461236397,130.86855692191244,130.77910011135708,130.82399999999998,130.8688998886429,0.0686416691782891,0.45545645968297,65.97077642759278,83.03448275860941,49.72580710418136,51.45320973351033,25.040852744880745,2023-01-03 05:48:00-05:00,5.8,-1.0571428571428572
2023-01-03 10:49:00+00:00,130.82,130.84,130.82,130.84,1031.0,17.0,130.83,130.77748592131007,130.84398178805955,130.87400698895203,130.7932185611389,130.832,130.8707814388611,0.0592843323668422,0.6031421246213182,68.24629766075589,78.56025039124356,48.94306960965487,53.939366312995546,23.75847175808706,2023-01-03 05:49:00-05:00,5.816666666666666,-1.0523809523809524
2023-01-03 10:50:00+00:00,130.84,130.84,130.84,130.84,0.0,0.0,130.83,130.7888521174355,130.8525574416059,130.87484034386233,130.81809109769682,130.83999999999995,130.86190890230313,0.0334896091457551,0.5000000000006511,68.24629766075589,72.79745685740197,48.21699906983664,53.93936631299551,23.758471758087047,2023-01-03 05:50:00-05:00,5.833333333333333,-1.0476190476190477
2023-01-03 10:51:00+00:00,130.84,130.84,130.84,130.84,0.0,0.0,130.83,130.79815173244722,130.8578830463235,130.87286304883813,130.81840408205443,130.83800000000002,130.85759591794562,0.0299544749164525,0.5510310362988357,68.24629766075589,65.59844622480843,47.54344256243537,53.93936631299548,23.758471758087037,2023-01-03 05:51:00-05:00,5.85,-1.042857142857143
2023-01-03 10:52:00+00:00,130.84,130.84,130.84,130.84,0.0,0.0,130.83,130.8057605083659,130.86085694547086,130.86932113926082,130.81999999999584,130.836,130.85200000000418,0.0244581002234388,0.62499999996714,68.2462976607559,60.5509641873263,46.91855850330092,53.93936631299544,23.758471758087016,2023-01-03 05:52:00-05:00,5.866666666666667,-1.038095238095238
2023-01-03 10:53:00+00:00,130.8,130.8,130.8,130.8,526.0,28.0,130.8,130.80471314320846,130.84893511116553,130.8469630676909,130.79999999999788,130.83200000000002,130.86400000000216,0.0489176959797945,3.3310160183476506e-11,57.84142914899582,20.41369955916745,44.83739720220015,47.40820781887893,32.99005045132107,2023-01-03 05:53:00-05:00,5.883333333333333,-1.0333333333333334
2023-01-03 10:54:00+00:00,130.8,130.8,130.8,130.8,0.0,0.0,130.8,130.80385620807965,130.83933668948458,130.83057107400808,130.7848081641136,130.824,130.86319183588645,0.0599153609221752,0.193813782166799,57.841429148995815,8.617424242429301,42.90638444148073,47.40820781887889,32.99005045132104,2023-01-03 05:54:00-05:00,5.9,-1.0285714285714285
2023-01-03 10:55:00+00:00,130.79,130.8,130.79,130.8,1145.0,23.0,130.8,130.8031550793379,130.83161091333506,130.81869160733885,130.77680816411345,130.816,130.85519183588656,0.0599190250222532,0.2958758547787275,57.84142914899583,-23.91857506356139,40.76055739262596,45.80029665882498,35.26278023105888,2023-01-03 05:55:00-05:00,5.916666666666667,-1.0238095238095237
2023-01-03 10:56:00+00:00,130.8,130.8,130.8,130.8,0.0,0.0,130.8,130.8025814285492,130.82539412390156,130.81020666919528,130.77599999999734,130.808,130.84000000000265,0.0489266711556694,0.3750000000106603,57.84142914899582,-46.048109965701165,38.7693311837838,45.80029665882496,35.262780231058855,2023-01-03 05:56:00-05:00,5.933333333333334,-1.019047619047619
2023-01-03 10:57:00+00:00,130.8,130.8,130.8,130.8,0.0,0.0,130.8,130.80211207790387,130.82039299630054,130.80425907948617,130.8,130.8,130.8,1.6975887226684346e-16,1.0,57.84142914899582,-60.46511627906023,36.921478927583244,45.80029665882492,35.26278023105882,2023-01-03 05:57:00-05:00,5.95,-1.0142857142857142
2023-01-03 10:58:00+00:00,130.8,130.8,130.8,130.8,0.0,0.0,130.8,130.80172806373952,130.81637098538414,130.80019396519344,130.8,130.8,130.8,1.6975887226684346e-16,1.0,57.84142914899584,-65.06024096382903,35.20660122102272,45.80029665882488,35.2627802310588,2023-01-03 05:58:00-05:00,5.966666666666667,-1.0095238095238095
2023-01-03 10:59:00+00:00,130.8,130.8,130.8,130.8,0.0,0.0,130.8,130.80141387033234,130.8131373752539,130.79751301777898,130.8,130.8,130.8,1.6975887226684346e-16,1.0,57.84142914899583,-65.06024096382903,33.615063473555594,45.80029665882483,35.26278023105876,2023-01-03 05:59:00-05:00,5.983333333333333,-1.0047619047619047
2023-01-03 11:00:00+00:00,130.71,130.71,130.6,130.6,1657.0,81.0,130.65,130.76479316663554,130.74442273127397,130.70538048765374,130.59999999999926,130.76000000000002,130.92000000000078,0.244723156929893,2.309957780599685e-12,25.36215088035477,-392.4242424243886,34.711495839260834,23.1015192528534,67.34675890837842,2023-01-03 06:00:00-05:00,6.0,-1.0
2023-01-03 11:01:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.65,130.7348307727018,130.6936493669147,130.64467855542273,130.52404082057654,130.71999999999997,130.9159591794234,0.2998151459966735,0.1938137821533694,25.36215088035477,-258.81796690296886,35.72914394647746,23.101519252853382,67.34675890837838,2023-01-03 06:01:00-05:00,6.016666666666667,-0.9952380952380953
2023-01-03 11:02:00+00:00,130.75,130.75,130.75,130.75,904.0,26.0,130.72,130.73758881402873,130.70615151583405,130.6740569399162,130.52669697220088,130.70999999999998,130.89330302779908,0.2804728449224982,0.6091089451175374,49.85448143073912,-40.78274405159177,33.23119718381523,46.26567971533569,47.05986747925644,2023-01-03 06:02:00-05:00,6.033333333333333,-0.9904761904761905
2023-01-03 11:03:00+00:00,130.7,130.7,130.7,130.7,913.0,22.0,130.71,130.7307544842053,130.6994413340087,130.67328371116523,130.52999999999892,130.69,130.85000000000107,0.2448542352147474,0.5312499999997616,44.600655640106986,-83.6111111111096,31.64979176481853,41.75097964307332,52.2258743678952,2023-01-03 06:03:00-05:00,6.05,-0.9857142857142858
2023-01-03 11:04:00+00:00,130.7,130.7,130.7,130.7,0.0,0.0,130.71,130.72516275980433,130.69496786240632,130.67448110509685,130.54999999999848,130.67,130.7900000000015,0.1836687839619055,0.6249999999984313,44.600655640106986,-68.24769433467853,30.18188362193627,41.75097964307331,52.22587436789518,2023-01-03 06:04:00-05:00,6.066666666666666,-0.980952380952381
2023-01-03 11:05:00+00:00,130.68,130.7,130.68,130.7,1443.0,32.0,130.7,130.72058771256718,130.6921395760475,130.67680685169478,130.59202041028695,130.69,130.78797958971305,0.1499419844105115,0.5510310363070403,44.60065564010699,-63.21070234114705,29.111585940018365,39.94281495624281,54.2948913742184,2023-01-03 06:05:00-05:00,6.083333333333333,-0.9761904761904763
2023-01-03 11:06:00+00:00,130.67,130.67,130.67,130.67,208.0,8.0,130.69,130.71138994664588,130.68058875373964,130.6661185694984,130.65246360509,130.70399999999998,130.75553639490997,0.0788597057626208,0.1701360265946506,41.33622407807366,-74.19590643275741,28.264561016977964,37.331143465803294,52.924314373313976,2023-01-03 06:06:00-05:00,6.1,-0.9714285714285715
2023-01-03 11:07:00+00:00,130.66,130.66,130.6,130.6,3225.0,50.0,130.63,130.6911372290739,130.64936584777354,130.62855099743553,130.59643712227904,130.674,130.75156287772097,0.1187120279794983,0.022967673619397,34.91472506189957,-106.95443645082594,28.389931977824013,32.063125957750664,59.56744161403555,2023-01-03 06:07:00-05:00,6.116666666666666,-0.9666666666666668
2023-01-03 11:08:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.63,130.67456682378773,130.62683263476242,130.60492364180183,130.5631374664651,130.654,130.7448625335349,0.139088789527918,0.2028478191219546,34.91472506189957,-109.88643954576092,28.506316075806424,32.06312595775066,59.56744161403553,2023-01-03 06:08:00-05:00,6.133333333333334,-0.9619047619047618
2023-01-03 11:09:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.63,130.66100921946267,130.61086138853966,130.59096105092834,130.54858337398133,130.63399999999996,130.7194166260186,0.1307724268086833,0.3009755150446438,34.91472506189956,-98.20788530466126,28.614359620352037,32.06312595775064,59.567441614035495,2023-01-03 06:09:00-05:00,6.15,-0.9571428571428571
2023-01-03 11:10:00+00:00,130.6,130.6,130.6,130.6,0.0,0.0,130.63,130.6499166341058,130.59981083896773,130.58356313747342,130.55799999999613,130.61399999999998,130.67000000000382,0.0857488477557515,0.3750000000087561,34.91472506189957,-85.09090909089345,28.714662148930117,32.06312595775062,59.56744161403545,2023-01-03 06:10:00-05:00,6.166666666666667,-0.9523809523809523
2023-01-03 11:11:00+00:00,130.6,130.6,130.6,130.6,280.0,12.0,130.61,130.6408408824502,130.59241961689173,130.5805042944161,130.6,130.6,130.6,1.7001883991196883e-16,1.0,34.91472506189956,-75.48638132295342,28.807779851956123,32.0631259577506,59.56744161403541,2023-01-03 06:11:00-05:00,6.183333333333334,-0.9476190476190476
